id,name,review_count,categories,rating,coordinates,location,distance,price
UsEh67aTXW_SWU0g8JN15Q,Gyosai-Sushi,5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 60.1781502, 'longitude': 24.9221897}","{'address1': 'Runeberginkatu 40 b', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00260', 'country': 'FI', 'state': '18', 'display_address': ['Runeberginkatu 40 b', '00260 Helsinki', 'Finland']}",2132.05831508155,€€
fCZo3B_qc8YtAGWWnU-gSw,Ju Fu,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 60.1734581, 'longitude': 24.9388695}","{'address1': 'Töölönlahdenkatu 3', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Töölönlahdenkatu 3', '00100 Helsinki', 'Finland']}",2134.79655510416,€
KqBWM4xzuoioYnvPf6HswA,Ravintola Jufu,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,"{'latitude': 60.17346, 'longitude': 24.93887}","{'address1': 'Töölönlahdenkatu 3', 'address2': 'Tölöviksgatan 3', 'address3': None, 'city': 'Helsinki', 'zip_code': '00101', 'country': 'FI', 'state': '18', 'display_address': ['Töölönlahdenkatu 3', 'Tölöviksgatan 3', '00101 Helsinki', 'Finland']}",2134.756885636745,
9YyJjNYXrE2soXzkqPye3Q,Unicafe,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 60.1907616, 'longitude': 24.9098206}","{'address1': 'Haartmaninkatu 3', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00290', 'country': 'FI', 'state': '18', 'display_address': ['Haartmaninkatu 3', '00290 Helsinki', 'Finland']}",2140.287177097408,
3zXL0wYQ7SPuypzGn8v7xQ,Woolshed Helsinki,16,"[{'alias': 'australian', 'title': 'Australian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 60.1735761818568, 'longitude': 24.9390910577538}","{'address1': 'Töölönlahdenkatu 3 B 1', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Töölönlahdenkatu 3 B 1', '00100 Helsinki', 'Finland']}",2144.747731144023,€€
thaK9O4tjqWfaNMGAA1psQ,Svenska Klubben,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': 60.1740494, 'longitude': 24.9593201}","{'address1': 'Maurinkatu 6', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Maurinkatu 6', '00170 Helsinki', 'Finland']}",2149.8815326618146,€€€€
8wVqMC5Cl8sB5SWxU-X5wg,NOM Helsinki,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",2.5,"{'latitude': 60.1735900636575, 'longitude': 24.9384498025192}","{'address1': 'Töölönlahdenkatu 3', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Töölönlahdenkatu 3', '00100 Helsinki', 'Finland']}",2151.5703966931037,
jKHRo0B4oHZkPXvtXbIBsA,Unicafe,6,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",2.5,"{'latitude': 60.172822862456, 'longitude': 24.949189444933}","{'address1': 'Metsätalo', 'address2': 'Fabianinkatu 39', 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Metsätalo', 'Fabianinkatu 39', '00170 Helsinki', 'Finland']}",2173.7789345252145,
qDfHslejaUpKOXgTETLiBA,Full House,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 60.1773633470918, 'longitude': 24.9221825809509}","{'address1': 'Runeberginkatu 34', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Runeberginkatu 34', '00100 Helsinki', 'Finland']}",2191.227824665162,€
okHToUfdq3wJytDcV64jow,Tanskalainen Voileipä,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'catering', 'title': 'Caterers'}]",5.0,"{'latitude': 60.17496, 'longitude': 24.92922}","{'address1': 'Cygnaeuksenkatu 5', 'address2': 'Cygnaeusgatan 5', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Cygnaeuksenkatu 5', 'Cygnaeusgatan 5', '00100 Helsinki', 'Finland']}",2197.4818475453417,
DZe1lU663uzWZLx6JCOzBw,UniCafe Soc&Kom,1,"[{'alias': 'canteen', 'title': 'Canteen'}]",4.0,"{'latitude': 60.1728592, 'longitude': 24.9518394}","{'address1': 'Snellmaninkatu 12', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Snellmaninkatu 12', '00170 Helsinki', 'Finland']}",2201.478546960641,
1MG9OCaPQPdnqLU6ee-9eg,Norilla,1,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 60.1732351, 'longitude': 24.9590707}","{'address1': 'Maneesikatu 4', 'address2': 'Manegegatan 4', 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '01', 'display_address': ['Maneesikatu 4', 'Manegegatan 4', '00170 Helsinki', 'Finland']}",2208.5235807586273,
cBArgCTSemL1n8w3Pt9Dqw,El Karim,12,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 60.2119898692537, 'longitude': 24.9542806968145}","{'address1': 'Koskelantie 52', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00610', 'country': 'FI', 'state': '18', 'display_address': ['Koskelantie 52', '00610 Helsinki', 'Finland']}",2210.9463635998386,€€
77VEtM2xAYTkAdR7bYvZnQ,Kitzens,3,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 60.1724091, 'longitude': 24.9457607}","{'address1': 'Mikonkatu 23', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mikonkatu 23', '00100 Helsinki', 'Finland']}",2215.5923753751695,€€€
aApS1JBZK4_tDbZ0B3oVig,Ryan Thai,17,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 60.1722908, 'longitude': 24.9467793}","{'address1': 'Vuorikatu 18', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Vuorikatu 18', '00100 Helsinki', 'Finland']}",2215.5289851068815,€€
-ZkyS1K2v3ac9lpnMOfaJQ,Korea House,18,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 60.1728592, 'longitude': 24.9570103}","{'address1': 'Mariankatu 19', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Mariankatu 19', '00170 Helsinki', 'Finland']}",2220.5861561783063,€€
wI6S0yMip7NIFzfJ6E95bA,Ravintola Manala,23,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'social_clubs', 'title': 'Social Clubs'}]",3.5,"{'latitude': 60.1741466, 'longitude': 24.9312606}","{'address1': 'Dagmarinkatu 2', 'address2': 'Dagmargatan 2', 'address3': None, 'city': 'HELSINKI', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Dagmarinkatu 2', 'Dagmargatan 2', '00100 HELSINKI', 'Finland']}",2224.3462288344813,€€
lVlVYmBfFmKjloG9hTFyww,St. Urho's Pub,9,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 60.174114160805, 'longitude': 24.9313688278198}","{'address1': 'Museokatu 10', 'address2': 'Museigatan 10', 'address3': None, 'city': 'HELSINKI', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 10', 'Museigatan 10', '00100 HELSINKI', 'Finland']}",2225.168116573658,€€
MbtupB1DxXITUG6uaQQ1hg,Marocco,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,"{'latitude': 60.1750488, 'longitude': 24.9282303}","{'address1': 'Museokatu 7', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 7', '00100 Helsinki', 'Finland']}",2226.766730632287,
ND7WE0dUmJVygbedhh5TcA,Jänö,1,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,"{'latitude': 60.1742147499342, 'longitude': 24.9308367250901}","{'address1': 'Museokatu 12', 'address2': 'Museigatan 12', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 12', 'Museigatan 12', '00100 Helsinki', 'Finland']}",2227.267875410571,
9gRK9QoRCbTAFMbHLIzJIQ,Elite,28,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1765866118968, 'longitude': 24.9230112962382}","{'address1': 'Eteläinen Hesperiankatu 22', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Eteläinen Hesperiankatu 22', '00100 Helsinki', 'Finland']}",2229.107059105364,€€€
BTYWAZIFSomd25ILkOWAyQ,Storyville,14,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 60.1738369414646, 'longitude': 24.9321912491816}","{'address1': 'Museokatu 8', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 8', '00100 Helsinki', 'Finland']}",2235.265244433672,€€
1irjr2tZ7C1OrrWo38zYqg,Keko,6,"[{'alias': 'food', 'title': 'Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 60.1725082, 'longitude': 24.9538307}","{'address1': 'Vironkatu 11', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Vironkatu 11', '00170 Helsinki', 'Finland']}",2243.7700061507,€
aRdDEKgScqoGVlLeld4B5w,Kaisaniemen puiston kioski,6,"[{'alias': 'kiosk', 'title': 'Kiosk'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 60.1735115, 'longitude': 24.9496593}","{'address1': 'Kaisaniemen puisto', 'address2': 'Kaisaniemenkatu - Unioninkatu', 'address3': '', 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Kaisaniemen puisto', 'Kaisaniemenkatu - Unioninkatu', '00170 Helsinki', 'Finland']}",2246.3197070510105,
YavRu5Mz68CrKSpK9iDRRw,Mizu,8,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 60.17477, 'longitude': 24.92566}","{'address1': 'Museokatu 28', 'address2': 'Museigatan 28', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 28', 'Museigatan 28', '00100 Helsinki', 'Finland']}",2248.029516829041,€€
fzlGS4hhfYOLJ8n1dJwZcA,Daruma,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",5.0,"{'latitude': 60.1750646893393, 'longitude': 24.9268095235212}","{'address1': 'Museokatu 11', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '', 'display_address': ['Museokatu 11', '00100 Helsinki', 'Finland']}",2248.932478380473,
fuYxVeFqJebOgFHyFnkq8g,Maya,25,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 60.1722717, 'longitude': 24.9446507}","{'address1': 'Mikonkatu 18', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mikonkatu 18', '00100 Helsinki', 'Finland']}",2251.571969814999,€€
lZ9wtCjIIw_mF72LXMVD1A,Botta,5,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",4.5,"{'latitude': 60.1739693, 'longitude': 24.9314995}","{'address1': 'Töölönkatu 3 A', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Töölönkatu 3 A', '00100 Helsinki', 'Finland']}",2252.668592204864,
M7zwL7YvvHBEySUXGb_jLg,Coma,3,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 60.1747200301483, 'longitude': 24.9277671217453}","{'address1': 'Museokatu 18', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 18', '00100 Helsinki', 'Finland']}",2255.2120156515703,€€€
l-9iz4k6FNVBYn4R6v749A,Mount Everest,19,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",3.5,"{'latitude': 60.17212165005, 'longitude': 24.944519578593}","{'address1': 'Vilhonkatu 9', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Vilhonkatu 9', '00100 Helsinki', 'Finland']}",2258.2724863114395,€€
1sAnpsUql2krnTM23LFl1A,safka,1,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 60.1724, 'longitude': 24.9559}","{'address1': 'Vironkatu 8', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Vironkatu 8', '00170 Helsinki', 'Finland']}",2263.3525737163204,
nmQmCLtlv45uWZSuunvpEw,Manskun Pizza & Kebab,1,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'pizza', 'title': 'Pizza'}]",1.0,"{'latitude': 60.1932608, 'longitude': 24.9069607}","{'address1': 'Mannerheimintie 130', 'address2': 'Mannerheimvägen 130', 'address3': '', 'city': 'Helsinki', 'zip_code': '00270', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 130', 'Mannerheimvägen 130', '00270 Helsinki', 'Finland']}",2264.563552400408,
y-Q7iDOoZoBCtZuEKegiqg,Az-Mesopotamia Cafe Caisa,4,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 60.1716309, 'longitude': 24.9459305}","{'address1': 'Mikonkatu 17 C', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Mikonkatu 17 C', '00100 Helsinki', 'Finland']}",2265.3196555581903,€€
IZjc9iKXE8j1YoGJWPNGqQ,Sori Taproom,7,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breweries', 'title': 'Breweries'}]",3.5,"{'latitude': 60.1719637793298, 'longitude': 24.9472867944366}","{'address1': 'Vuorikatu 16', 'address2': None, 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Vuorikatu 16', '00100 Helsinki', 'Finland']}",2268.3653333142893,€
IVwaLPTN1-ABIdoj24HJ0A,Hello Stranger,1,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.0,"{'latitude': 60.1719642858591, 'longitude': 24.9455671012402}","{'address1': 'Vilhonkatu 6', 'address2': '', 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '01', 'display_address': ['Vilhonkatu 6', '00100 Helsinki', 'Finland']}",2271.700257957538,
XZTevNzozioKnePEHRgc-Q,Verde,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1.0,"{'latitude': 60.1723488704829, 'longitude': 24.9395286586416}","{'address1': 'Elielinaukio 5', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Elielinaukio 5', '00100 Helsinki', 'Finland']}",2272.82722944436,
j4R71-RqJefqekqUQhn5pA,Ask,11,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.1721611, 'longitude': 24.9558907}","{'address1': 'Vironkatu 8', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Vironkatu 8', '00170 Helsinki', 'Finland']}",2275.2475106595375,€€€€
qlvpviR7sbyry_hCE7LBxQ,Soul B,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.0,"{'latitude': 60.1718447, 'longitude': 24.9491069}","{'address1': 'Fabianinkatu 37 B', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Fabianinkatu 37 B', '00170 Helsinki', 'Finland']}",2282.35009492582,
Fd29aYrncgq1IsAACbv6gw,Deli & Cafe Corretto,3,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 60.17362, 'longitude': 24.93174}","{'address1': 'Töölönkatu 1', 'address2': 'Tölögatan 1', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Töölönkatu 1', 'Tölögatan 1', '00100 Helsinki', 'Finland']}",2287.148943084204,
DDeKQCp-6Ibtwkg7ppgl9A,Ravintola KuuKuu,23,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.5,"{'latitude': 60.175213025186, 'longitude': 24.924883187958}","{'address1': 'Museokatu 17', 'address2': 'Museigatan 17', 'address3': None, 'city': 'HELSINKI', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 17', 'Museigatan 17', '00100 HELSINKI', 'Finland']}",2292.1898512239845,€€€
a-UsieW-xw8ltK93fyH8lQ,Pizza Express,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,"{'latitude': 60.1721611, 'longitude': 24.9558907}","{'address1': 'Mariankatu 18', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00170', 'country': 'FI', 'state': '18', 'display_address': ['Mariankatu 18', '00170 Helsinki', 'Finland']}",2296.115729648548,€
TXUXtBwTR0-xGTnyxaB14Q,The Wrap'n Roll Café,1,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 60.1939947, 'longitude': 24.9063852}","{'address1': 'Mannerheimintie 87 B', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00270', 'country': 'FI', 'state': '18', 'display_address': ['Mannerheimintie 87 B', '00270 Helsinki', 'Finland']}",2301.315291339787,€€
Xsfa6ZmchPCQQHJYDUmR0A,Voffeli & Kaffeli,5,"[{'alias': 'waffles', 'title': 'Waffles'}]",4.5,"{'latitude': 60.1752208025119, 'longitude': 24.9244651934071}","{'address1': 'Museokatu 11', 'address2': 'Museigatan 11', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Museokatu 11', 'Museigatan 11', '00100 Helsinki', 'Finland']}",2304.379834451073,
iqw1Ij6fGDkePYSAlSr1Ew,Aseman Wursti,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'german', 'title': 'German'}]",3.5,"{'latitude': 60.1711617, 'longitude': 24.9326591}","{'address1': 'Helsingin Rautatieasema', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Helsingin Rautatieasema', '00100 Helsinki', 'Finland']}",2306.1355321853753,€
DYb9nl0SwYlreN6lnntCfA,Isabella Cafe,2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 60.1719315997368, 'longitude': 24.9404883384705}","{'address1': 'Rautatieasema', 'address2': 'Kauppakuja', 'address3': '', 'city': 'Helsinki', 'zip_code': '00730', 'country': 'FI', 'state': '18', 'display_address': ['Rautatieasema', 'Kauppakuja', '00730 Helsinki', 'Finland']}",2308.277770271071,€
e92UuetQplGv61L3rycGmw,Hesburger,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 60.171669, 'longitude': 24.9468307}","{'address1': 'Vuorikatu 14', 'address2': None, 'address3': None, 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Vuorikatu 14', '00100 Helsinki', 'Finland']}",2311.378433580958,€€
9lXPTHCw4pT7bQ2Pm31oaA,Happiness,8,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 60.171669, 'longitude': 24.9468307}","{'address1': 'Vuorikatu 14', 'address2': '', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Vuorikatu 14', '00100 Helsinki', 'Finland']}",2311.378433580958,€€
JKLJ-1EEwZJ2zPF7k2i0Ag,Happy Waffle Helsinki,5,"[{'alias': 'waffles', 'title': 'Waffles'}]",4.0,"{'latitude': 60.17167, 'longitude': 24.94683}","{'address1': 'Vuorikatu 14', 'address2': None, 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Vuorikatu 14', '00100 Helsinki', 'Finland']}",2311.378433580958,
bJPqnI4ReXFEax3eHRj0bg,Food & Jones,1,"[{'alias': 'delis', 'title': 'Delis'}]",3.0,"{'latitude': 60.1718903, 'longitude': 24.9405193}","{'address1': 'Elielinaukio 3', 'address2': 'Helsingin Rautatieasema', 'address3': '', 'city': 'Helsinki', 'zip_code': '00100', 'country': 'FI', 'state': '18', 'display_address': ['Elielinaukio 3', 'Helsingin Rautatieasema', '00100 Helsinki', 'Finland']}",2312.6676328144554,
